bacteria;temperatura_°C;medio;replica;tiempo_h;Crecimiento normalizado
E. coli K-12;25;rico;7;6,90909;0,85741
E. coli K-12;25;rico;7;7,0303;0,85575
E. coli K-12;25;rico;7;7,15152;0,87922
E. coli K-12;25;rico;7;7,27273;0,90912
E. coli K-12;25;rico;7;7,39394;0,87377
E. coli K-12;25;rico;7;7,51515;0,91236
E. coli K-12;25;rico;7;7,63636;0,92592
E. coli K-12;25;rico;7;7,75758;0,85927
E. coli K-12;25;rico;7;7,87879;0,87411
E. coli K-12;25;rico;7;8;0,87562
E. coli K-12;25;rico;7;8,12121;0,85383
E. coli K-12;25;rico;7;8,24242;0,87506
E. coli K-12;25;rico;7;8,36364;0,87566
E. coli K-12;25;rico;7;8,48485;0,90785
E. coli K-12;25;rico;7;8,60606;0,88081
E. coli K-12;25;rico;7;8,72727;0,88809
E. coli K-12;25;rico;7;8,84848;0,89647
E. coli K-12;25;rico;7;8,9697;0,87594
E. coli K-12;25;rico;7;9,09091;0,89018
E. coli K-12;25;rico;7;9,21212;0,87265
E. coli K-12;25;rico;7;9,33333;0,88876
E. coli K-12;25;rico;7;9,45455;0,88009
E. coli K-12;25;rico;7;9,57576;0,88565
E. coli K-12;25;rico;7;9,69697;0,88038
E. coli K-12;25;rico;7;9,81818;0,8616
E. coli K-12;25;rico;7;9,93939;0,89714
E. coli K-12;25;rico;7;10,06061;0,89589
E. coli K-12;25;rico;7;10,18182;0,89095
E. coli K-12;25;rico;7;10,30303;0,88309
E. coli K-12;25;rico;7;10,42424;0,88012
E. coli K-12;25;rico;7;10,54545;0,89001
E. coli K-12;25;rico;7;10,66667;0,89706
E. coli K-12;25;rico;7;10,78788;0,87675
E. coli K-12;25;rico;7;10,90909;0,87674
E. coli K-12;25;rico;7;11,0303;0,91453
E. coli K-12;25;rico;7;11,15152;0,90846
E. coli K-12;25;rico;7;11,27273;0,90503
E. coli K-12;25;rico;7;11,39394;0,86538
E. coli K-12;25;rico;7;11,51515;0,88173
E. coli K-12;25;rico;7;11,63636;0,88439
E. coli K-12;25;rico;7;11,75758;0,89955
E. coli K-12;25;rico;7;11,87879;0,88927
E. coli K-12;25;rico;7;12;0,90837
E. coli K-12;25;rico;8;0;0,03403
E. coli K-12;25;rico;8;0,12121;0
E. coli K-12;25;rico;8;0,24242;0
E. coli K-12;25;rico;8;0,36364;0
E. coli K-12;25;rico;8;0,48485;0,00189
E. coli K-12;25;rico;8;0,60606;0,01403
E. coli K-12;25;rico;8;0,72727;0
E. coli K-12;25;rico;8;0,84848;0,02518
E. coli K-12;25;rico;8;0,9697;0,00813
E. coli K-12;25;rico;8;1,09091;0,02708
E. coli K-12;25;rico;8;1,21212;0,03347
E. coli K-12;25;rico;8;1,33333;0,05842
E. coli K-12;25;rico;8;1,45455;0,07606
E. coli K-12;25;rico;8;1,57576;0,1117
E. coli K-12;25;rico;8;1,69697;0,15367
E. coli K-12;25;rico;8;1,81818;0,19744
E. coli K-12;25;rico;8;1,93939;0,2393
E. coli K-12;25;rico;8;2,06061;0,29949
E. coli K-12;25;rico;8;2,18182;0,33143
E. coli K-12;25;rico;8;2,30303;0,38187
E. coli K-12;25;rico;8;2,42424;0,40847
E. coli K-12;25;rico;8;2,54545;0,49214
E. coli K-12;25;rico;8;2,66667;0,53004
E. coli K-12;25;rico;8;2,78788;0,58058
E. coli K-12;25;rico;8;2,90909;0,60306
E. coli K-12;25;rico;8;3,0303;0,68844
E. coli K-12;25;rico;8;3,15152;0,77024
E. coli K-12;25;rico;8;3,27273;0,76828
E. coli K-12;25;rico;8;3,39394;0,7994
E. coli K-12;25;rico;8;3,51515;0,84229
E. coli K-12;25;rico;8;3,63636;0,83413
E. coli K-12;25;rico;8;3,75758;0,92396
E. coli K-12;25;rico;8;3,87879;0,89613
E. coli K-12;25;rico;8;4;0,97519
E. coli K-12;25;rico;8;4,12121;0,99751
E. coli K-12;25;rico;8;4,24242;1,00954
E. coli K-12;25;rico;8;4,36364;1,02592
E. coli K-12;25;rico;8;4,48485;1,04098
E. coli K-12;25;rico;8;4,60606;1,0635
E. coli K-12;25;rico;8;4,72727;1,04042
E. coli K-12;25;rico;8;4,84848;1,10018
E. coli K-12;25;rico;8;4,9697;1,05434
E. coli K-12;25;rico;8;5,09091;1,10038
E. coli K-12;25;rico;8;5,21212;1,14603
E. coli K-12;25;rico;8;5,33333;1,10148
E. coli K-12;25;rico;8;5,45455;1,15222
E. coli K-12;25;rico;8;5,57576;1,12214
E. coli K-12;25;rico;8;5,69697;1,13659
E. coli K-12;25;rico;8;5,81818;1,12427
E. coli K-12;25;rico;8;5,93939;1,13979
E. coli K-12;25;rico;8;6,06061;1,14313
E. coli K-12;25;rico;8;6,18182;1,17384
E. coli K-12;25;rico;8;6,30303;1,15452
E. coli K-12;25;rico;8;6,42424;1,12443
E. coli K-12;25;rico;8;6,54545;1,15051
E. coli K-12;25;rico;8;6,66667;1,14655
E. coli K-12;25;rico;8;6,78788;1,1441
E. coli K-12;25;rico;8;6,90909;1,22116
E. coli K-12;25;rico;8;7,0303;1,19198
E. coli K-12;25;rico;8;7,15152;1,17277
E. coli K-12;25;rico;8;7,27273;1,19055
E. coli K-12;25;rico;8;7,39394;1,14174
E. coli K-12;25;rico;8;7,51515;1,17824
E. coli K-12;25;rico;8;7,63636;1,22508
E. coli K-12;25;rico;8;7,75758;1,17048
E. coli K-12;25;rico;8;7,87879;1,15673
E. coli K-12;25;rico;8;8;1,17674
E. coli K-12;25;rico;8;8,12121;1,22204
E. coli K-12;25;rico;8;8,24242;1,23847
E. coli K-12;25;rico;8;8,36364;1,20522
E. coli K-12;25;rico;8;8,48485;1,20528
E. coli K-12;25;rico;8;8,60606;1,18804
E. coli K-12;25;rico;8;8,72727;1,20144
E. coli K-12;25;rico;8;8,84848;1,19665
E. coli K-12;25;rico;8;8,9697;1,18186
E. coli K-12;25;rico;8;9,09091;1,21057
E. coli K-12;25;rico;8;9,21212;1,20162
E. coli K-12;25;rico;8;9,33333;1,19896
E. coli K-12;25;rico;8;9,45455;1,18519
E. coli K-12;25;rico;8;9,57576;1,20049
E. coli K-12;25;rico;8;9,69697;1,14712
E. coli K-12;25;rico;8;9,81818;1,19156
E. coli K-12;25;rico;8;9,93939;1,17015
E. coli K-12;25;rico;8;10,06061;1,13895
E. coli K-12;25;rico;8;10,18182;1,16489
E. coli K-12;25;rico;8;10,30303;1,14892
E. coli K-12;25;rico;8;10,42424;1,1831
E. coli K-12;25;rico;8;10,54545;1,17514
E. coli K-12;25;rico;8;10,66667;1,23545
E. coli K-12;25;rico;8;10,78788;1,18704
E. coli K-12;25;rico;8;10,90909;1,18874
E. coli K-12;25;rico;8;11,0303;1,22142
E. coli K-12;25;rico;8;11,15152;1,21118
E. coli K-12;25;rico;8;11,27273;1,20982
E. coli K-12;25;rico;8;11,39394;1,21757
E. coli K-12;25;rico;8;11,51515;1,18156
E. coli K-12;25;rico;8;11,63636;1,18513
E. coli K-12;25;rico;8;11,75758;1,1722
E. coli K-12;25;rico;8;11,87879;1,18404
E. coli K-12;25;rico;8;12;1,12737
E. coli K-12;25;rico;9;0;0,03294
E. coli K-12;25;rico;9;0,12121;0,00852
E. coli K-12;25;rico;9;0,24242;0
E. coli K-12;25;rico;9;0,36364;0,01581
E. coli K-12;25;rico;9;0,48485;0
E. coli K-12;25;rico;9;0,60606;0
E. coli K-12;25;rico;9;0,72727;0,00292
E. coli K-12;25;rico;9;0,84848;0,00004
E. coli K-12;25;rico;9;0,9697;0,02
E. coli K-12;25;rico;9;1,09091;0,01168
E. coli K-12;25;rico;9;1,21212;0,0301
E. coli K-12;25;rico;9;1,33333;0,03396
E. coli K-12;25;rico;9;1,45455;0,05621
E. coli K-12;25;rico;9;1,57576;0,09412
E. coli K-12;25;rico;9;1,69697;0,13686
E. coli K-12;25;rico;9;1,81818;0,17782
E. coli K-12;25;rico;9;1,93939;0,2245
E. coli K-12;25;rico;9;2,06061;0,26085
E. coli K-12;25;rico;9;2,18182;0,33657
E. coli K-12;25;rico;9;2,30303;0,38025
E. coli K-12;25;rico;9;2,42424;0,43804
E. coli K-12;25;rico;9;2,54545;0,47709
E. coli K-12;25;rico;9;2,66667;0,54746
E. coli K-12;25;rico;9;2,78788;0,60016
E. coli K-12;25;rico;9;2,90909;0,63307
E. coli K-12;25;rico;9;3,0303;0,67642
E. coli K-12;25;rico;9;3,15152;0,69547
E. coli K-12;25;rico;9;3,27273;0,73323
E. coli K-12;25;rico;9;3,39394;0,77851
E. coli K-12;25;rico;9;3,51515;0,81751
E. coli K-12;25;rico;9;3,63636;0,81884
E. coli K-12;25;rico;9;3,75758;0,83756
E. coli K-12;25;rico;9;3,87879;0,85203
E. coli K-12;25;rico;9;4;0,87939
E. coli K-12;25;rico;9;4,12121;0,88396
E. coli K-12;25;rico;9;4,24242;0,91349
E. coli K-12;25;rico;9;4,36364;0,8979
E. coli K-12;25;rico;9;4,48485;0,88566
E. coli K-12;25;rico;9;4,60606;0,9041
E. coli K-12;25;rico;9;4,72727;0,9513
E. coli K-12;25;rico;9;4,84848;0,9536
E. coli K-12;25;rico;9;4,9697;0,89716
E. coli K-12;25;rico;9;5,09091;0,96619
E. coli K-12;25;rico;9;5,21212;0,95023
E. coli K-12;25;rico;9;5,33333;0,94751
E. coli K-12;25;rico;9;5,45455;0,91719
E. coli K-12;25;rico;9;5,57576;0,93254
E. coli K-12;25;rico;9;5,69697;0,96865
E. coli K-12;25;rico;9;5,81818;0,95526
E. coli K-12;25;rico;9;5,93939;0,90919
E. coli K-12;25;rico;9;6,06061;0,95257
E. coli K-12;25;rico;9;6,18182;0,95998
E. coli K-12;25;rico;9;6,30303;0,93647
E. coli K-12;25;rico;9;6,42424;0,95525
E. coli K-12;25;rico;9;6,54545;0,9726
E. coli K-12;25;rico;9;6,66667;0,97866
E. coli K-12;25;rico;9;6,78788;0,98939
E. coli K-12;25;rico;9;6,90909;0,99358
E. coli K-12;25;rico;9;7,0303;0,97392
E. coli K-12;25;rico;9;7,15152;0,96142
E. coli K-12;25;rico;9;7,27273;0,95063
E. coli K-12;25;rico;9;7,39394;0,9681
E. coli K-12;25;rico;9;7,51515;0,96621
E. coli K-12;25;rico;9;7,63636;0,97859
E. coli K-12;25;rico;9;7,75758;0,95193
E. coli K-12;25;rico;9;7,87879;0,95648
E. coli K-12;25;rico;9;8;0,97812
E. coli K-12;25;rico;9;8,12121;0,97738
E. coli K-12;25;rico;9;8,24242;0,96494
E. coli K-12;25;rico;9;8,36364;0,97463
E. coli K-12;25;rico;9;8,48485;0,98083
E. coli K-12;25;rico;9;8,60606;0,93922
E. coli K-12;25;rico;9;8,72727;0,96961
E. coli K-12;25;rico;9;8,84848;0,96662
E. coli K-12;25;rico;9;8,9697;0,93858
E. coli K-12;25;rico;9;9,09091;0,98838
E. coli K-12;25;rico;9;9,21212;1,0119
E. coli K-12;25;rico;9;9,33333;1,02687
E. coli K-12;25;rico;9;9,45455;0,9384
E. coli K-12;25;rico;9;9,57576;0,96865
E. coli K-12;25;rico;9;9,69697;0,96603
E. coli K-12;25;rico;9;9,81818;0,98007
E. coli K-12;25;rico;9;9,93939;0,94718
E. coli K-12;25;rico;9;10,06061;0,93588
E. coli K-12;25;rico;9;10,18182;0,95784
E. coli K-12;25;rico;9;10,30303;0,95296
E. coli K-12;25;rico;9;10,42424;0,96356
E. coli K-12;25;rico;9;10,54545;0,96608
E. coli K-12;25;rico;9;10,66667;0,97345
E. coli K-12;25;rico;9;10,78788;0,9762
E. coli K-12;25;rico;9;10,90909;0,95877
E. coli K-12;25;rico;9;11,0303;0,9833
E. coli K-12;25;rico;9;11,15152;0,95947
E. coli K-12;25;rico;9;11,27273;0,9635
E. coli K-12;25;rico;9;11,39394;0,98931
E. coli K-12;25;rico;9;11,51515;0,96727
E. coli K-12;25;rico;9;11,63636;0,92637
E. coli K-12;25;rico;9;11,75758;0,95873
E. coli K-12;25;rico;9;11,87879;0,95602
E. coli K-12;25;rico;9;12;0,9273
E. coli K-12;25;rico;10;0;0,05311
E. coli K-12;25;rico;10;0,12121;0
E. coli K-12;25;rico;10;0,24242;0
E. coli K-12;25;rico;10;0,36364;0,01203
E. coli K-12;25;rico;10;0,48485;0,00048
E. coli K-12;25;rico;10;0,60606;0
E. coli K-12;25;rico;10;0,72727;0,00149
E. coli K-12;25;rico;10;0,84848;0,00194
E. coli K-12;25;rico;10;0,9697;0,01672
E. coli K-12;25;rico;10;1,09091;0
E. coli K-12;25;rico;10;1,21212;0
E. coli K-12;25;rico;10;1,33333;0,01112
E. coli K-12;25;rico;10;1,45455;0,00412
E. coli K-12;25;rico;10;1,57576;0,02013
E. coli K-12;25;rico;10;1,69697;0,05454
E. coli K-12;25;rico;10;1,81818;0,0785
E. coli K-12;25;rico;10;1,93939;0,10399
E. coli K-12;25;rico;10;2,06061;0,1658
E. coli K-12;25;rico;10;2,18182;0,21141
E. coli K-12;25;rico;10;2,30303;0,27929
E. coli K-12;25;rico;10;2,42424;0,32963
E. coli K-12;25;rico;10;2,54545;0,39495
E. coli K-12;25;rico;10;2,66667;0,45753
E. coli K-12;25;rico;10;2,78788;0,52629
E. coli K-12;25;rico;10;2,90909;0,58462
E. coli K-12;25;rico;10;3,0303;0,63088
E. coli K-12;25;rico;10;3,15152;0,71153
E. coli K-12;25;rico;10;3,27273;0,75309
E. coli K-12;25;rico;10;3,39394;0,72969
E. coli K-12;25;rico;10;3,51515;0,80414
E. coli K-12;25;rico;10;3,63636;0,80164
E. coli K-12;25;rico;10;3,75758;0,86627
E. coli K-12;25;rico;10;3,87879;0,86104
E. coli K-12;25;rico;10;4;0,90296
E. coli K-12;25;rico;10;4,12121;0,92038
E. coli K-12;25;rico;10;4,24242;0,93478
E. coli K-12;25;rico;10;4,36364;0,90293
E. coli K-12;25;rico;10;4,48485;0,91412
E. coli K-12;25;rico;10;4,60606;0,9705
E. coli K-12;25;rico;10;4,72727;0,92512
E. coli K-12;25;rico;10;4,84848;0,95696
E. coli K-12;25;rico;10;4,9697;0,93113
E. coli K-12;25;rico;10;5,09091;0,97863
E. coli K-12;25;rico;10;5,21212;0,97235
E. coli K-12;25;rico;10;5,33333;0,93658
E. coli K-12;25;rico;10;5,45455;0,96723
E. coli K-12;25;rico;10;5,57576;0,95193
E. coli K-12;25;rico;10;5,69697;0,98643
E. coli K-12;25;rico;10;5,81818;0,95066
E. coli K-12;25;rico;10;5,93939;0,98399
E. coli K-12;25;rico;10;6,06061;0,97596
E. coli K-12;25;rico;10;6,18182;0,9973
E. coli K-12;25;rico;10;6,30303;0,96053
E. coli K-12;25;rico;10;6,42424;0,91614
E. coli K-12;25;rico;10;6,54545;0,9959
E. coli K-12;25;rico;10;6,66667;0,99476
E. coli K-12;25;rico;10;6,78788;1,02169
E. coli K-12;25;rico;10;6,90909;0,95588
E. coli K-12;25;rico;10;7,0303;0,98617
E. coli K-12;25;rico;10;7,15152;0,96204
E. coli K-12;25;rico;10;7,27273;1,01365
E. coli K-12;25;rico;10;7,39394;0,98551
E. coli K-12;25;rico;10;7,51515;0,99364
E. coli K-12;25;rico;10;7,63636;0,93796
E. coli K-12;25;rico;10;7,75758;0,9547
E. coli K-12;25;rico;10;7,87879;0,9698
E. coli K-12;25;rico;10;8;0,95584
E. coli K-12;25;rico;10;8,12121;0,96317
E. coli K-12;25;rico;10;8,24242;0,95725
E. coli K-12;25;rico;10;8,36364;1,00761
E. coli K-12;25;rico;10;8,48485;0,98926
E. coli K-12;25;rico;10;8,60606;0,95312
E. coli K-12;25;rico;10;8,72727;0,94731
E. coli K-12;25;rico;10;8,84848;0,98228
E. coli K-12;25;rico;10;8,9697;0,98404
E. coli K-12;25;rico;10;9,09091;0,96456
E. coli K-12;25;rico;10;9,21212;0,96701
E. coli K-12;25;rico;10;9,33333;0,99456
E. coli K-12;25;rico;10;9,45455;0,91832
E. coli K-12;25;rico;10;9,57576;0,97058
E. coli K-12;25;rico;10;9,69697;0,97668
E. coli K-12;25;rico;10;9,81818;0,94886
E. coli K-12;25;rico;10;9,93939;0,97025
E. coli K-12;25;rico;10;10,06061;0,95143
E. coli K-12;25;rico;10;10,18182;0,94515
E. coli K-12;25;rico;10;10,30303;0,99795
E. coli K-12;25;rico;10;10,42424;0,95657
E. coli K-12;25;rico;10;10,54545;0,95647
E. coli K-12;25;rico;10;10,66667;0,97413
E. coli K-12;25;rico;10;10,78788;0,95468
E. coli K-12;25;rico;10;10,90909;0,93714
E. coli K-12;25;rico;10;11,0303;0,97016
E. coli K-12;25;rico;10;11,15152;0,97983
E. coli K-12;25;rico;10;11,27273;0,92963
E. coli K-12;25;rico;10;11,39394;0,98532
E. coli K-12;25;rico;10;11,51515;0,96803
E. coli K-12;25;rico;10;11,63636;0,9576
E. coli K-12;25;rico;10;11,75758;0,93636
E. coli K-12;25;rico;10;11,87879;0,9955
E. coli K-12;25;rico;10;12;0,9771
E. coli K-12;30;limitado;1;0;0,05988
E. coli K-12;30;limitado;1;0,12121;0,00231
E. coli K-12;30;limitado;1;0,24242;0
E. coli K-12;30;limitado;1;0,36364;0
E. coli K-12;30;limitado;1;0,48485;0
E. coli K-12;30;limitado;1;0,60606;0
E. coli K-12;30;limitado;1;0,72727;0,00761
E. coli K-12;30;limitado;1;0,84848;0
E. coli K-12;30;limitado;1;0,9697;0,00747
E. coli K-12;30;limitado;1;1,09091;0
E. coli K-12;30;limitado;1;1,21212;0,00705
E. coli K-12;30;limitado;1;1,33333;0,01066
E. coli K-12;30;limitado;1;1,45455;0,01902
E. coli K-12;30;limitado;1;1,57576;0,05205
E. coli K-12;30;limitado;1;1,69697;0,08251
E. coli K-12;30;limitado;1;1,81818;0,13742
E. coli K-12;30;limitado;1;1,93939;0,16635
E. coli K-12;30;limitado;1;2,06061;0,1971
E. coli K-12;30;limitado;1;2,18182;0,28913
E. coli K-12;30;limitado;1;2,30303;0,35525
E. coli K-12;30;limitado;1;2,42424;0,42665
E. coli K-12;30;limitado;1;2,54545;0,47041
E. coli K-12;30;limitado;1;2,66667;0,50691
E. coli K-12;30;limitado;1;2,78788;0,54156
E. coli K-12;30;limitado;1;2,90909;0,58363
E. coli K-12;30;limitado;1;3,0303;0,63063
E. coli K-12;30;limitado;1;3,15152;0,66016
E. coli K-12;30;limitado;1;3,27273;0,73482
E. coli K-12;30;limitado;1;3,39394;0,74564
E. coli K-12;30;limitado;1;3,51515;0,7477
E. coli K-12;30;limitado;1;3,63636;0,74233
E. coli K-12;30;limitado;1;3,75758;0,76452
E. coli K-12;30;limitado;1;3,87879;0,80569
E. coli K-12;30;limitado;1;4;0,85192
E. coli K-12;30;limitado;1;4,12121;0,81151
E. coli K-12;30;limitado;1;4,24242;0,85367
E. coli K-12;30;limitado;1;4,36364;0,87801
E. coli K-12;30;limitado;1;4,48485;0,86199
E. coli K-12;30;limitado;1;4,60606;0,86434
E. coli K-12;30;limitado;1;4,72727;0,84963
E. coli K-12;30;limitado;1;4,84848;0,83485
E. coli K-12;30;limitado;1;4,9697;0,8684
E. coli K-12;30;limitado;1;5,09091;0,84248
E. coli K-12;30;limitado;1;5,21212;0,82492
E. coli K-12;30;limitado;1;5,33333;0,8434
E. coli K-12;30;limitado;1;5,45455;0,87087
E. coli K-12;30;limitado;1;5,57576;0,89372
E. coli K-12;30;limitado;1;5,69697;0,84383
E. coli K-12;30;limitado;1;5,81818;0,89967
E. coli K-12;30;limitado;1;5,93939;0,82517
E. coli K-12;30;limitado;1;6,06061;0,85715
E. coli K-12;30;limitado;1;6,18182;0,81924
E. coli K-12;30;limitado;1;6,30303;0,85722
E. coli K-12;30;limitado;1;6,42424;0,87188
E. coli K-12;30;limitado;1;6,54545;0,83337
E. coli K-12;30;limitado;1;6,66667;0,86396
E. coli K-12;30;limitado;1;6,78788;0,86172
E. coli K-12;30;limitado;1;6,90909;0,83991
E. coli K-12;30;limitado;1;7,0303;0,8565
E. coli K-12;30;limitado;1;7,15152;0,87626
E. coli K-12;30;limitado;1;7,27273;0,88393
E. coli K-12;30;limitado;1;7,39394;0,87981
E. coli K-12;30;limitado;1;7,51515;0,86438
E. coli K-12;30;limitado;1;7,63636;0,8696
E. coli K-12;30;limitado;1;7,75758;0,85824
E. coli K-12;30;limitado;1;7,87879;0,83566
E. coli K-12;30;limitado;1;8;0,88672
E. coli K-12;30;limitado;1;8,12121;0,8825
E. coli K-12;30;limitado;1;8,24242;0,87501
E. coli K-12;30;limitado;1;8,36364;0,83944
E. coli K-12;30;limitado;1;8,48485;0,87158
E. coli K-12;30;limitado;1;8,60606;0,87804
E. coli K-12;30;limitado;1;8,72727;0,88334
E. coli K-12;30;limitado;1;8,84848;0,86337
E. coli K-12;30;limitado;1;8,9697;0,88381
E. coli K-12;30;limitado;1;9,09091;0,85443
E. coli K-12;30;limitado;1;9,21212;0,86134
E. coli K-12;30;limitado;1;9,33333;0,84616
E. coli K-12;30;limitado;1;9,45455;0,86299
E. coli K-12;30;limitado;1;9,57576;0,82347
E. coli K-12;30;limitado;1;9,69697;0,86938
E. coli K-12;30;limitado;1;9,81818;0,84764
E. coli K-12;30;limitado;1;9,93939;0,85899
E. coli K-12;30;limitado;1;10,06061;0,86713
E. coli K-12;30;limitado;1;10,18182;0,84593
E. coli K-12;30;limitado;1;10,30303;0,85747
E. coli K-12;30;limitado;1;10,42424;0,84474
E. coli K-12;30;limitado;1;10,54545;0,87037
E. coli K-12;30;limitado;1;10,66667;0,87026
E. coli K-12;30;limitado;1;10,78788;0,84698
E. coli K-12;30;limitado;1;10,90909;0,87324
E. coli K-12;30;limitado;1;11,0303;0,84461
E. coli K-12;30;limitado;1;11,15152;0,84061
E. coli K-12;30;limitado;1;11,27273;0,88108
E. coli K-12;30;limitado;1;11,39394;0,85536
E. coli K-12;30;limitado;1;11,51515;0,8778
E. coli K-12;30;limitado;1;11,63636;0,84686
E. coli K-12;30;limitado;1;11,75758;0,89167
E. coli K-12;30;limitado;1;11,87879;0,87381
E. coli K-12;30;limitado;1;12;0,89232
E. coli K-12;30;limitado;2;0;0,04228
E. coli K-12;30;limitado;2;0,12121;0,00984
E. coli K-12;30;limitado;2;0,24242;0,02176
E. coli K-12;30;limitado;2;0,36364;0
E. coli K-12;30;limitado;2;0,48485;0
E. coli K-12;30;limitado;2;0,60606;0
E. coli K-12;30;limitado;2;0,72727;0
E. coli K-12;30;limitado;2;0,84848;0
E. coli K-12;30;limitado;2;0,9697;0
E. coli K-12;30;limitado;2;1,09091;0,00989
E. coli K-12;30;limitado;2;1,21212;0,01342
E. coli K-12;30;limitado;2;1,33333;0
E. coli K-12;30;limitado;2;1,45455;0
E. coli K-12;30;limitado;2;1,57576;0,00709
E. coli K-12;30;limitado;2;1,69697;0,01678
E. coli K-12;30;limitado;2;1,81818;0,03839
E. coli K-12;30;limitado;2;1,93939;0,07259
E. coli K-12;30;limitado;2;2,06061;0,12465
E. coli K-12;30;limitado;2;2,18182;0,17841
E. coli K-12;30;limitado;2;2,30303;0,24284
E. coli K-12;30;limitado;2;2,42424;0,32139
E. coli K-12;30;limitado;2;2,54545;0,3604
E. coli K-12;30;limitado;2;2,66667;0,44662
E. coli K-12;30;limitado;2;2,78788;0,45653
E. coli K-12;30;limitado;2;2,90909;0,48515
E. coli K-12;30;limitado;2;3,0303;0,55949
E. coli K-12;30;limitado;2;3,15152;0,58535
E. coli K-12;30;limitado;2;3,27273;0,62566
E. coli K-12;30;limitado;2;3,39394;0,62639
E. coli K-12;30;limitado;2;3,51515;0,66153
E. coli K-12;30;limitado;2;3,63636;0,6651
E. coli K-12;30;limitado;2;3,75758;0,69178
E. coli K-12;30;limitado;2;3,87879;0,6848
E. coli K-12;30;limitado;2;4;0,68031
E. coli K-12;30;limitado;2;4,12121;0,68818
E. coli K-12;30;limitado;2;4,24242;0,70486
E. coli K-12;30;limitado;2;4,36364;0,71943
E. coli K-12;30;limitado;2;4,48485;0,68966
E. coli K-12;30;limitado;2;4,60606;0,69892
E. coli K-12;30;limitado;2;4,72727;0,70295
E. coli K-12;30;limitado;2;4,84848;0,75033
E. coli K-12;30;limitado;2;4,9697;0,72585
E. coli K-12;30;limitado;2;5,09091;0,68878
E. coli K-12;30;limitado;2;5,21212;0,72127
E. coli K-12;30;limitado;2;5,33333;0,74664
E. coli K-12;30;limitado;2;5,45455;0,72912
E. coli K-12;30;limitado;2;5,57576;0,74778
E. coli K-12;30;limitado;2;5,69697;0,75515
E. coli K-12;30;limitado;2;5,81818;0,73223
E. coli K-12;30;limitado;2;5,93939;0,70918
E. coli K-12;30;limitado;2;6,06061;0,71579
E. coli K-12;30;limitado;2;6,18182;0,73087
E. coli K-12;30;limitado;2;6,30303;0,73163
E. coli K-12;30;limitado;2;6,42424;0,71696
E. coli K-12;30;limitado;2;6,54545;0,69845
E. coli K-12;30;limitado;2;6,66667;0,7319
E. coli K-12;30;limitado;2;6,78788;0,73504
E. coli K-12;30;limitado;2;6,90909;0,72126
E. coli K-12;30;limitado;2;7,0303;0,71136
E. coli K-12;30;limitado;2;7,15152;0,72455
E. coli K-12;30;limitado;2;7,27273;0,69892
E. coli K-12;30;limitado;2;7,39394;0,73317
E. coli K-12;30;limitado;2;7,51515;0,70728
E. coli K-12;30;limitado;2;7,63636;0,71442
E. coli K-12;30;limitado;2;7,75758;0,71746
E. coli K-12;30;limitado;2;7,87879;0,71254
E. coli K-12;30;limitado;2;8;0,74893
E. coli K-12;30;limitado;2;8,12121;0,71976
E. coli K-12;30;limitado;2;8,24242;0,68702
E. coli K-12;30;limitado;2;8,36364;0,70693
E. coli K-12;30;limitado;2;8,48485;0,72485
E. coli K-12;30;limitado;2;8,60606;0,72279
E. coli K-12;30;limitado;2;8,72727;0,69621
E. coli K-12;30;limitado;2;8,84848;0,74213
E. coli K-12;30;limitado;2;8,9697;0,71578
E. coli K-12;30;limitado;2;9,09091;0,73217
E. coli K-12;30;limitado;2;9,21212;0,71407
E. coli K-12;30;limitado;2;9,33333;0,69855
E. coli K-12;30;limitado;2;9,45455;0,71026
E. coli K-12;30;limitado;2;9,57576;0,72838
E. coli K-12;30;limitado;2;9,69697;0,7034
E. coli K-12;30;limitado;2;9,81818;0,69319
E. coli K-12;30;limitado;2;9,93939;0,71598
E. coli K-12;30;limitado;2;10,06061;0,76848
E. coli K-12;30;limitado;2;10,18182;0,70518
E. coli K-12;30;limitado;2;10,30303;0,73703
E. coli K-12;30;limitado;2;10,42424;0,73154
E. coli K-12;30;limitado;2;10,54545;0,73702
E. coli K-12;30;limitado;2;10,66667;0,74126
E. coli K-12;30;limitado;2;10,78788;0,71792
E. coli K-12;30;limitado;2;10,90909;0,71385
E. coli K-12;30;limitado;2;11,0303;0,73686
E. coli K-12;30;limitado;2;11,15152;0,74377
E. coli K-12;30;limitado;2;11,27273;0,7099
E. coli K-12;30;limitado;2;11,39394;0,71141
E. coli K-12;30;limitado;2;11,51515;0,70595
E. coli K-12;30;limitado;2;11,63636;0,75803
E. coli K-12;30;limitado;2;11,75758;0,70316
E. coli K-12;30;limitado;2;11,87879;0,69927
E. coli K-12;30;limitado;2;12;0,71924
E. coli K-12;30;limitado;3;0;0,05521
E. coli K-12;30;limitado;3;0,12121;0,00599
E. coli K-12;30;limitado;3;0,24242;0
E. coli K-12;30;limitado;3;0,36364;0
E. coli K-12;30;limitado;3;0,48485;0
E. coli K-12;30;limitado;3;0,60606;0,01033
E. coli K-12;30;limitado;3;0,72727;0
E. coli K-12;30;limitado;3;0,84848;0,00815
E. coli K-12;30;limitado;3;0,9697;0,01373
E. coli K-12;30;limitado;3;1,09091;0
E. coli K-12;30;limitado;3;1,21212;0
E. coli K-12;30;limitado;3;1,33333;0
E. coli K-12;30;limitado;3;1,45455;0
